3700,318.0
3700,345.0
3700,608.0
3700,609.0
3700,964.0
3698,314.0
3698,318.0
3698,345.0
3698,608.0
3698,609.0
3698,964.0
3292,314.0
3292,325.0
3292,345.0
3292,608.0
3292,609.0
3292,964.0
3739,314.0
3739,608.0
3739,609.0
3739,964.0
3731,608.0
3731,609.0
3731,964.0
3743,608.0
3743,609.0
3743,964.0
3740,608.0
3740,964.0
3746,608.0
3746,964.0
3722,314.0
3722,608.0
3722,609.0
3722,964.0
3751-3752,608.0
3751-3752,964.0
3735,330.0
3735,608.0
3735,964.0
3760,314.0
3760,608.0
3760,609.0
3760,964.0
3756,314.0
3756,608.0
3756,609.0
3756,964.0
3765,314.0
3765,318.0
3765,608.0
3765,609.0
3765,964.0
3783,608.0
3783,609.0
3783,964.0
3770,608.0
3770,609.0
3770,964.0
3771,314.0
3771,608.0
3771,609.0
3771,964.0
3767,325.0
3767,608.0
3767,609.0
3767,964.0
3787,314.0
3787,608.0
3787,609.0
3787,964.0
3778,314.0
3778,608.0
3778,609.0
3778,964.0
3788,968.0
3655,314.0
3655,608.0
3655,609.0
3655,964.0
3732-3,314.0
3732-3,608.0
3732-3,609.0
3732-3,964.0
3766,314.0
3766,608.0
3766,609.0
3766,964.0
3454,314.0
3454,325.0
3454,608.0
3454,609.0
3454,964.0
3690,314.0
3690,318.0
3690,608.0
3690,609.0
3690,964.0
3785,608.0
3785,609.0
3785,964.0
3708,314.0
3708,318.0
3708,608.0
3708,609.0
3708,964.0
3786,314.0
3786,318.0
3786,608.0
3786,609.0
3786,964.0
3742,318.0
3742,608.0
3742,609.0
3742,964.0
3718,608.0
3718,609.0
3718,964.0
3774,325.0
3774,608.0
3774,609.0
3774,964.0
3717,318.0
3717,608.0
3717,609.0
3717,964.0
3715,968.0
3688,968.0
3618,968.0
3615,968.0
3580,314.0
3580,608.0
3580,609.0
3580,964.0
3780,608.0
3780,609.0
3780,964.0
3759,314.0
3759,318.0
3759,608.0
3759,609.0
3759,964.0
3749,314.0
3749,318.0
3749,608.0
3749,609.0
3749,964.0
3784,314.0
3784,318.0
3784,608.0
3784,609.0
3784,964.0
3738,314.0
3738,608.0
3738,609.0
3738,964.0
3754,608.0
3754,964.0
3797-3798,314.0
3797-3798,318.0
3797-3798,608.0
3797-3798,609.0
3797-3798,964.0
3792,314.0
3792,318.0
3792,608.0
3792,609.0
3792,964.0
3755,314.0
3755,608.0
3755,609.0
3755,964.0
3794-3795,314.0
3794-3795,325.0
3794-3795,608.0
3794-3795,609.0
3794-3795,964.0
3791,608.0
3791,609.0
3791,964.0
3775,608.0
3775,609.0
3775,964.0
3782,608.0
3782,609.0
3782,964.0
3750,608.0
3750,609.0
3750,964.0
3703,314.0
3703,608.0
3703,609.0
3703,964.0
3829,608.0
3829,609.0
3829,964.0
3809,608.0
3809,964.0
3814,314.0
3814,608.0
3814,609.0
3814,964.0
3816,608.0
3816,609.0
3816,964.0
3805,
3824,316.0
3824,608.0
3824,609.0
3824,964.0
3862,968.0
3761,608.0
3761,609.0
3761,964.0
3790,314.0
3790,608.0
3790,609.0
3790,964.0
3769,608.0
3769,964.0
3800,314.0
3800,608.0
3800,609.0
3800,964.0
3748,314.0
3748,325.0
3748,608.0
3748,609.0
3748,964.0
3721,314.0
3721,608.0
3721,609.0
3721,964.0
3799,316.0
3799,608.0
3799,609.0
3799,964.0
3802,314.0
3802,318.0
3802,325.0
3802,608.0
3802,609.0
3802,964.0
3803,314.0
3803,325.0
3803,608.0
3803,609.0
3803,964.0
3804,314.0
3804,608.0
3804,609.0
3804,964.0
3781,608.0
3781,609.0
3781,964.0
3773,314.0
3773,318.0
3773,325.0
3773,608.0
3773,609.0
3773,964.0
3807,314.0
3807,318.0
3807,608.0
3807,609.0
3807,964.0
3833,608.0
3833,609.0
3833,964.0
3822,314.0
3822,318.0
3822,325.0
3822,608.0
3822,609.0
3822,964.0
3819,314.0
3819,608.0
3819,609.0
3819,964.0
3832,608.0
3832,609.0
3832,964.0
3696,316.0
3696,608.0
3696,609.0
3696,964.0
3882-3883-3884,314.0
3882-3883-3884,318.0
3882-3883-3884,608.0
3882-3883-3884,609.0
3882-3883-3884,964.0
3850,608.0
3850,964.0
3843,314.0
3843,608.0
3843,609.0
3843,964.0
3849,314.0
3849,608.0
3849,609.0
3849,964.0
3842,314.0
3842,608.0
3842,609.0
3842,964.0
3889,968.0
3865,968.0
3853,968.0
3845,968.0
3872,608.0
3872,609.0
3872,964.0
3789,968.0
3847,314.0
3847,318.0
3847,608.0
3847,609.0
3847,964.0
3868,314.0
3868,318.0
3868,608.0
3868,609.0
3868,964.0
3875-3864,314.0
3875-3864,608.0
3875-3864,609.0
3875-3864,964.0
3793,314.0
3793,608.0
3793,609.0
3793,964.0
3837,608.0
3837,609.0
3837,964.0
3840,314.0
3840,325.0
3840,608.0
3840,609.0
3840,964.0
3841,314.0
3841,608.0
3841,609.0
3841,964.0
3852,314.0
3852,608.0
3852,609.0
3852,964.0
3806,314.0
3806,608.0
3806,609.0
3806,964.0
3876-3877-3878,314.0
3876-3877-3878,608.0
3876-3877-3878,609.0
3876-3877-3878,964.0
3745,314.0
3745,318.0
3745,608.0
3745,609.0
3745,964.0
3949,318.0
3949,608.0
3949,964.0
3898,968.0
3772,968.0
3927,968.0
3929,968.0
3920,968.0
3919,968.0
3921-3918,968.0
3912-04-07-10,968.0
3925,608.0
3925,609.0
3925,964.0
1237,331.0
1237,539.0
1237,964.0
3776,325.0
3776,608.0
3776,609.0
3776,964.0
3903,608.0
3903,609.0
3903,964.0
3880,608.0
3880,964.0
3885,314.0
3885,318.0
3885,608.0
3885,609.0
3885,964.0
3869,608.0
3869,609.0
3869,964.0
3851,314.0
3851,608.0
3851,609.0
3851,964.0
3896,608.0
3896,609.0
3896,964.0
3870,314.0
3870,318.0
3870,608.0
3870,609.0
3870,964.0
3890-3891-3892,314.0
3890-3891-3892,318.0
3890-3891-3892,608.0
3890-3891-3892,609.0
3890-3891-3892,964.0
3810,608.0
3810,964.0
3812,608.0
3812,964.0
3867,316.0
3867,608.0
3867,609.0
3867,964.0
3839,314.0
3839,608.0
3839,609.0
3839,964.0
3838,314.0
3838,608.0
3838,609.0
3838,964.0
3836,314.0
3836,608.0
3836,609.0
3836,964.0
3835-3844,314.0
3835-3844,608.0
3835-3844,609.0
3835-3844,964.0
3830,608.0
3830,609.0
3830,964.0
3823-3826,608.0
3823-3826,609.0
3823-3826,964.0
3796,316.0
3796,325.0
3796,608.0
3796,609.0
3796,964.0
3886,345.0
3886,608.0
3886,609.0
3886,964.0
3753,314.0
3753,318.0
3753,608.0
3753,609.0
3753,964.0
3846,608.0
3846,609.0
3846,964.0
3928,968.0
3922,968.0
3933,968.0
3934,968.0
3905-3906-3908,968.0
3932,968.0
3811,968.0
3916,968.0
3909,968.0
3917,968.0
3915-3914,968.0
3913,968.0
3911,968.0
3973,608.0
3973,609.0
3973,964.0
3974-05-06 00:00:00,968.0
3971-3936-3970-3,968.0
969,
3813,314.0
3813,318.0
3813,608.0
3813,609.0
3813,964.0
3955,968.0
3808,968.0
3960,318.0
3960,608.0
3960,609.0
3960,964.0
3957,968.0
3947,968.0
3958,968.0
3961,968.0
3964-5,968.0
3982,968.0
3983,968.0
3962,968.0
3931,968.0
3937,968.0
3946,968.0
3900,314.0
3900,608.0
3900,609.0
3900,964.0
3898,314.0
3898,318.0
3898,338.0
3898,608.0
3898,609.0
3898,964.0
3863,316.0
3863,608.0
3863,609.0
3863,964.0
3923,314.0
3923,318.0
3923,608.0
3923,609.0
3923,964.0
3834,314.0
3834,318.0
3834,608.0
3834,609.0
3834,964.0
3258,314.0
3258,608.0
3258,609.0
3258,964.0
3894,314.0
3894,608.0
3894,609.0
3894,964.0
3979,314.0
3979,318.0
3979,325.0
3979,608.0
3979,609.0
3979,964.0
3897,608.0
3897,609.0
3897,964.0
3963,608.0
3963,609.0
3963,964.0
3972,314.0
3972,608.0
3972,609.0
3972,964.0
3951,314.0
3951,608.0
3951,609.0
3951,964.0
3950,314.0
3950,608.0
3950,609.0
3950,964.0
4035,318.0
4035,608.0
4035,609.0
4035,964.0
4043,968.0
4005,314.0
4005,318.0
4005,608.0
4005,609.0
4005,964.0
3879,608.0
3879,609.0
3879,964.0
3801,314.0
3801,318.0
3801,608.0
3801,609.0
3801,964.0
3258,314.0
3258,318.0
3258,608.0
3258,609.0
3258,964.0
3757,608.0
3757,609.0
3757,964.0
4028-9,968.0
3999,968.0
4018,968.0
4017,968.0
4015,968.0
4014,968.0
4013,968.0
4007,968.0
3995-6,968.0
4055,968.0
4041,968.0
4050,968.0
3977-8,968.0
4032,968.0
3966,314.0
3966,318.0
3966,608.0
3966,609.0
3966,964.0
3930,318.0
3930,608.0
3930,609.0
3930,964.0
4008,314.0
4008,318.0
4008,608.0
4008,609.0
4008,964.0
3935,314.0
3935,318.0
3935,608.0
3935,609.0
3935,964.0
4012,314.0
4012,318.0
4012,608.0
4012,609.0
4012,964.0
3993-3994,314.0
3993-3994,608.0
3993-3994,609.0
3993-3994,964.0
3926,608.0
3926,609.0
3926,964.0
3881,314.0
3881,325.0
3881,608.0
3881,609.0
3881,964.0
3981,314.0
3981,608.0
3981,609.0
3981,964.0
3854-3855-3856,325.0
3854-3855-3856,608.0
3854-3855-3856,609.0
3854-3855-3856,964.0
3857,314.0
3857,318.0
3857,608.0
3857,609.0
3857,964.0
3471,608.0
3471,609.0
3471,964.0
4065,314.0
4065,608.0
4065,609.0
4065,964.0
4019,314.0
4019,345.0
4019,608.0
4019,609.0
4019,964.0
3762,608.0
3762,609.0
3762,964.0
3768,314.0
3768,318.0
3768,608.0
3768,609.0
3768,964.0
3942-3943-3944,317.0
3942-3943-3944,608.0
3942-3943-3944,609.0
3942-3943-3944,964.0
3873,608.0
3873,609.0
3873,964.0
3895,318.0
3895,608.0
3895,609.0
3895,964.0
4033-4034,314.0
4033-4034,318.0
4033-4034,608.0
4033-4034,609.0
4033-4034,964.0
2226/N,319.0
2226/N,331.0
2226/N,964.0
1944,968.0
4022,968.0
4031,968.0
3984,968.0
4070,968.0
2503,968.0
4067,968.0
4004,325.0
4004,608.0
4004,609.0
4004,964.0
3518,608.0
3518,609.0
3518,964.0
4010,314.0
4010,318.0
4010,325.0
4010,345.0
4010,608.0
4010,609.0
4010,964.0
3866,316.0
3866,325.0
3866,608.0
3866,609.0
3866,964.0
3980,314.0
3980,608.0
3980,609.0
3980,964.0
3939,314.0
3939,608.0
3939,609.0
3939,964.0
3990,968.0
3989,968.0
3848,314.0
3848,608.0
3848,609.0
3848,964.0
2242,331.0
2242,609.0
2242,964.0
3874,314.0
3874,608.0
3874,609.0
3874,964.0
4020,318.0
4020,608.0
4020,964.0
4052-4051,314.0
4052-4051,318.0
4052-4051,608.0
4052-4051,609.0
4052-4051,964.0
4046,608.0
4046,609.0
4046,964.0
3887,314.0
3887,318.0
3887,608.0
3887,609.0
3887,964.0
4024,325.0
4024,608.0
4024,609.0
4024,964.0
4023,325.0
4023,608.0
4023,609.0
4023,964.0
3992,314.0
3992,608.0
3992,609.0
3992,964.0
3988-3987-3986-3,608.0
985,964.0
4038,314.0
4038,317.0
4038,608.0
4038,609.0
4038,964.0
4009,314.0
4009,318.0
4009,325.0
4009,345.0
4009,608.0
4009,609.0
4009,964.0
4027,318.0
4027,608.0
4027,964.0
4047,608.0
4047,609.0
4047,964.0
4016,314.0
4016,608.0
4016,609.0
4016,964.0
4054,314.0
4054,318.0
4054,608.0
4054,609.0
4054,964.0
4089,608.0
4089,609.0
4089,964.0
3997,314.0
3997,318.0
3997,608.0
3997,609.0
3997,964.0
4039,316.0
4039,608.0
4039,609.0
4039,964.0
4058-4059,608.0
4058-4059,609.0
4058-4059,964.0
4063-4081,608.0
4063-4081,609.0
4063-4081,964.0
4060,318.0
4060,608.0
4060,609.0
4060,964.0
3502,608.0
3502,609.0
3502,964.0
2893,314.0
2893,608.0
2893,609.0
2893,964.0
2892,314.0
2892,608.0
2892,609.0
2892,964.0
4101,318.0
4101,608.0
4101,609.0
4101,964.0
4097,608.0
4097,609.0
4097,964.0
4056-4057,608.0
4056-4057,609.0
4056-4057,964.0
4102,314.0
4102,608.0
4102,609.0
4102,964.0
4088,318.0
4088,608.0
4088,609.0
4088,964.0
4087,608.0
4087,609.0
4087,964.0
4062,314.0
4062,318.0
4062,608.0
4062,609.0
4062,964.0
3089-3153-4061,314.0
3089-3153-4061,608.0
3089-3153-4061,609.0
3089-3153-4061,964.0
4068,968.0
4078,968.0
4090,968.0
4105,968.0
3779,968.0
4091,968.0
4076,968.0
4077,968.0
4095,314.0
4095,318.0
4095,325.0
4095,608.0
4095,609.0
4095,964.0
3952,608.0
3952,609.0
3952,964.0
3991,608.0
3991,609.0
3991,964.0
3828,318.0
3828,608.0
3828,964.0
3954,314.0
3954,318.0
3954,608.0
3954,609.0
3954,964.0
4093,314.0
4093,608.0
4093,609.0
4093,964.0
4094,316.0
4094,325.0
4094,608.0
4094,609.0
4094,964.0
4099,314.0
4099,608.0
4099,609.0
4099,964.0
4006,314.0
4006,608.0
4006,609.0
4006,964.0
4001,314.0
4001,608.0
4001,609.0
4001,964.0
4003,314.0
4003,608.0
4003,609.0
4003,964.0
3858,314.0
3858,318.0
3858,608.0
3858,609.0
3858,964.0
4040,314.0
4040,318.0
4040,608.0
4040,609.0
4040,964.0
4002,314.0
4002,318.0
4002,608.0
4002,609.0
4002,964.0
4000,314.0
4000,318.0
4000,608.0
4000,609.0
4000,964.0
4113,314.0
4113,345.0
4113,608.0
4113,609.0
4113,964.0
4071,314.0
4071,318.0
4071,608.0
4071,609.0
4071,964.0
4082,314.0
4082,608.0
4082,609.0
4082,964.0
4086,608.0
4086,609.0
4086,964.0
4110,314.0
4110,318.0
4110,608.0
4110,609.0
4110,964.0
4115,318.0
4115,608.0
4115,609.0
4115,964.0
4085,314.0
4085,317.0
4085,608.0
4085,609.0
4085,964.0
4003,314.0
4003,608.0
4003,609.0
4003,964.0
4042,968.0
4119,968.0
4104,968.0
4107,968.0
4103,968.0
4114,968.0
4118,968.0
4130,968.0
4124,968.0
4122,968.0
4080,968.0
3762,968.0
4111,968.0
3960,314.0
3960,608.0
3960,609.0
3960,964.0
377,314.0
377,318.0
377,608.0
377,609.0
377,964.0
4121,318.0
4121,325.0
4121,608.0
4121,964.0
4053,314.0
4053,318.0
4053,608.0
4053,609.0
4053,964.0
3871,318.0
3871,608.0
3871,609.0
3871,964.0
4125-4126,968.0
4134,968.0
3514,968.0
4131,968.0
4132,968.0
4149,968.0
4137,968.0
4163,608.0
4163,609.0
4163,964.0
4162-61-60-59-58,609.0
-57-,
4123,314.0
4123,608.0
4123,609.0
4123,964.0
4036,316.0
4036,318.0
4036,608.0
4036,609.0
4036,964.0
4139,314.0
4139,608.0
4139,609.0
4139,964.0
4140,312.0
4140,314.0
4140,318.0
4140,608.0
4140,609.0
4140,964.0
4127-4128-4129,314.0
4127-4128-4129,318.0
4127-4128-4129,608.0
4127-4128-4129,609.0
4127-4128-4129,964.0
4146,314.0
4146,318.0
4146,608.0
4146,609.0
4146,964.0
4092,314.0
4092,318.0
4092,345.0
4092,608.0
4092,609.0
4092,964.0
4112,314.0
4112,345.0
4112,608.0
4112,609.0
4112,964.0
4144,318.0
4144,608.0
4144,609.0
4144,964.0
4148,318.0
4148,608.0
4148,609.0
4148,964.0
4109,325.0
4109,608.0
4109,964.0
4108,325.0
4108,608.0
4108,609.0
4108,964.0
4168,608.0
4168,609.0
4168,964.0
4165,608.0
4165,609.0
4165,964.0
4151,608.0
4151,609.0
4151,964.0
4167,608.0
4167,609.0
4167,964.0
4172,608.0
4172,609.0
4172,964.0
3755A,608.0
3755A,609.0
3755A,964.0
4185,608.0
4185,609.0
4185,964.0
4186,608.0
4186,609.0
4186,964.0
4171,608.0
4171,609.0
4171,964.0
4166,608.0
4166,609.0
4166,964.0
4173-4174-4175-4176-4177-4178-4179-4180-4181-4182-4184,318.0
4173-4174-4175-4176-4177-4178-4179-4180-4181-4182-4184,608.0
4173-4174-4175-4176-4177-4178-4179-4180-4181-4182-4184,609.0
4173-4174-4175-4176-4177-4178-4179-4180-4181-4182-4184,964.0
3821,314.0
3821,318.0
3821,325.0
3821,608.0
3821,609.0
3821,964.0
4096,314.0
4096,318.0
4096,608.0
4096,609.0
4096,964.0
4147,608.0
4147,609.0
4147,964.0
4187,314.0
4187,608.0
4187,609.0
4187,964.0
4142,314.0
4142,608.0
4142,609.0
4142,964.0
4138,608.0
4138,609.0
4138,964.0
4143,314.0
4143,608.0
4143,609.0
4143,964.0
4069,314.0
4069,608.0
4069,609.0
4069,964.0
4141,314.0
4141,318.0
4141,608.0
4141,609.0
4141,964.0
4098,608.0
4098,964.0
4169,314.0
4169,608.0
4169,609.0
4169,964.0
4188,318.0
4188,608.0
4188,609.0
4188,964.0
4189,608.0
4189,609.0
4189,964.0
4191-4190,608.0
4191-4190,609.0
4191-4190,964.0
4170,314.0
4170,318.0
4170,608.0
4170,609.0
4170,964.0
4150,608.0
4150,609.0
4150,964.0
3540,314.0
3540,608.0
3540,609.0
3540,964.0
3542,314.0
3542,608.0
3542,609.0
3542,964.0
3545,314.0
3545,608.0
3545,609.0
3545,964.0
4145,314.0
4145,608.0
4145,609.0
4145,964.0
4194,968.0
4192-4193,968.0
4195,968.0
3980,968.0
4196,968.0
